Activity,Activity_Type,Activity_Qualifier,Activity_Value,Compound_CID,Protein_Accession,Label
Inactive,IC50,,50.5,138479180.0,O60885,0.0
Inactive,IC50,,50.5,146907624.0,O60885,0.0
Inactive,IC50,,50.5,148169615.0,O60885,0.0
Inactive,IC50,,50.5,154593701.0,O60885,0.0
Unspecified,IC50,>,20.0,118959090.0,O60885,0.0
Inactive,IC50,,50.5,138479689.0,O60885,0.0
Inactive,IC50,,50.5,138479437.0,O60885,0.0
Inactive,IC50,,50.5,138479167.0,O60885,0.0
Inactive,IC50,,50.5,138479178.0,O60885,0.0
Inactive,IC50,,50.5,138479279.0,O60885,0.0
Inactive,IC50,,50.5,164514135.0,O60885,0.0
Inactive,IC50,,50.5,138472567.0,O60885,0.0
Inactive,IC50,,50.5,138472482.0,O60885,0.0
Inactive,IC50,,50.5,154593717.0,O60885,0.0
Inactive,IC50,,50.5,138479193.0,O60885,0.0
Inactive,IC50,,50.5,138472499.0,O60885,0.0
Inactive,IC50,,50.5,154593745.0,O60885,0.0
Inactive,IC50,,50.5,164514155.0,O60885,0.0
Inactive,IC50,,50.5,164514154.0,O60885,0.0
Inactive,IC50,,50.5,164514103.0,O60885,0.0
Inactive,IC50,,50.5,164514102.0,O60885,0.0
Inactive,IC50,,50.5,138472612.0,O60885,0.0
Inactive,IC50,,50.5,154593706.0,O60885,0.0
Inactive,IC50,,50.5,138479366.0,O60885,0.0
Inactive,IC50,,50.5,138479379.0,O60885,0.0
Inactive,IC50,,50.5,164514138.0,O60885,0.0
Inactive,IC50,,50.5,147969265.0,O60885,0.0
Inactive,IC50,,50.5,164514081.0,O60885,0.0
Inactive,IC50,,50.5,154593738.0,O60885,0.0
Inactive,IC50,,50.5,154593652.0,O60885,0.0
Inactive,IC50,,50.5,149799884.0,O60885,0.0
Inactive,IC50,,50.5,138479567.0,O60885,0.0
Inactive,IC50,,50.5,138479403.0,O60885,0.0
Inactive,IC50,,50.5,138479436.0,O60885,0.0
Inactive,IC50,,50.5,138479280.0,O60885,0.0
Inactive,IC50,,50.5,164514088.0,O60885,0.0
Inactive,IC50,,50.5,154593684.0,O60885,0.0
Inactive,IC50,,50.5,154593633.0,O60885,0.0
Inactive,IC50,,50.5,152945136.0,O60885,0.0
Inactive,IC50,,50.5,147629246.0,O60885,0.0
Inactive,IC50,,50.5,146912179.0,O60885,0.0
Inactive,IC50,,50.5,138472365.0,O60885,0.0
Inactive,IC50,,50.5,164514086.0,O60885,0.0
Inactive,IC50,,50.5,154593699.0,O60885,0.0
Inactive,IC50,,50.5,138472502.0,O60885,0.0
Inactive,IC50,,50.5,138479656.0,O60885,0.0
Inactive,IC50,,50.5,138479390.0,O60885,0.0
Inactive,IC50,,50.5,164514153.0,O60885,0.0
Inactive,IC50,,50.5,154593791.0,O60885,0.0
Inactive,IC50,,50.5,151289875.0,O60885,0.0
Inactive,IC50,,50.5,138479440.0,O60885,0.0
Inactive,IC50,,50.5,154593789.0,O60885,0.0
Inactive,IC50,,50.5,154593805.0,O60885,0.0
Inactive,IC50,,50.5,147487272.0,O60885,0.0
Inactive,IC50,,50.5,164514068.0,O60885,0.0
Inactive,IC50,,50.5,142545872.0,O60885,0.0
Inactive,IC50,,50.5,154593658.0,O60885,0.0
Inactive,IC50,,50.5,164514132.0,O60885,0.0
Inactive,IC50,,50.5,138479666.0,O60885,0.0
Inactive,IC50,,50.5,164514126.0,O60885,0.0
Inactive,IC50,,50.5,164514108.0,O60885,0.0
Inactive,IC50,,50.5,164514101.0,O60885,0.0
Inactive,IC50,,50.5,138479287.0,O60885,0.0
Inactive,IC50,,50.5,138479393.0,O60885,0.0
Inactive,IC50,,50.5,164514164.0,O60885,0.0
Inactive,IC50,,50.5,147872945.0,O60885,0.0
Inactive,IC50,,50.5,149008089.0,O60885,0.0
Inactive,IC50,,50.5,147048850.0,O60885,0.0
Inactive,IC50,,50.5,164514160.0,O60885,0.0
Inactive,IC50,,50.5,164514147.0,O60885,0.0
Unspecified,IC50,>,50.118698,121232405.0,O60885,0.0
Inactive,IC50,,50.5,164514067.0,O60885,0.0
Inactive,IC50,,50.5,154593714.0,O60885,0.0
Inactive,IC50,,50.5,154593777.0,O60885,0.0
Inactive,IC50,,50.5,154593690.0,O60885,0.0
Inactive,IC50,,50.5,138479725.0,O60885,0.0
Inactive,IC50,,50.5,147398817.0,O60885,0.0
Inactive,IC50,,50.5,153145955.0,O60885,0.0
Inactive,IC50,,50.5,154593746.0,O60885,0.0
Inactive,IC50,,50.5,154593629.0,O60885,0.0
Inactive,IC50,,50.5,138479383.0,O60885,0.0
Inactive,IC50,,50.5,154593673.0,O60885,0.0
Inactive,IC50,,50.5,164514158.0,O60885,0.0
Inactive,IC50,,50.5,151008682.0,O60885,0.0
Inactive,IC50,,50.5,138479309.0,O60885,0.0
Inactive,IC50,,50.5,152448882.0,O60885,0.0
Inactive,IC50,,50.5,147174962.0,O60885,0.0
Inactive,IC50,,50.5,154593783.0,O60885,0.0
Inactive,IC50,,50.5,147955668.0,O60885,0.0
Inactive,IC50,,50.5,148611578.0,O60885,0.0
Inactive,IC50,,50.5,146951889.0,O60885,0.0
Inactive,IC50,,50.5,154593676.0,O60885,0.0
Inactive,IC50,,50.5,152692127.0,O60885,0.0
Inactive,IC50,,50.5,138479405.0,O60885,0.0
Inactive,IC50,,50.5,138479271.0,O60885,0.0
Inactive,IC50,,50.5,154593653.0,O60885,0.0
Inactive,IC50,,50.5,138479547.0,O60885,0.0
Inactive,IC50,,50.5,164514152.0,O60885,0.0
Inactive,IC50,,50.5,164514137.0,O60885,0.0
Inactive,IC50,,50.5,164514119.0,O60885,0.0
Inactive,IC50,,50.5,138479409.0,O60885,0.0
Inactive,IC50,,50.5,138479434.0,O60885,0.0
Inactive,IC50,,50.5,138479683.0,O60885,0.0
Inactive,IC50,,50.5,138479422.0,O60885,0.0
Inactive,IC50,,50.5,138479688.0,O60885,0.0
Inactive,IC50,,50.5,154593648.0,O60885,0.0
Unspecified,IC50,>,31.622801,162396653.0,O60885,0.0
Unspecified,IC50,=,125.892998,166633519.0,O60885,0.0
Unspecified,IC50,=,25.1189,166631254.0,O60885,0.0
Unspecified,IC50,>,31.622801,166634222.0,O60885,0.0
Unspecified,Kd,>,100.0,41606711.0,O60885,0.0
Unspecified,Kd,>,100.0,145991602.0,O60885,0.0
Unspecified,Kd,>,100.0,45882461.0,O60885,0.0
Unspecified,IC50,=,31.622801,166626485.0,O60885,0.0
Inactive,IC50,,50.5,138479572.0,O60885,0.0
Inactive,IC50,,50.5,138479670.0,O60885,0.0
Inactive,IC50,,50.5,138479428.0,O60885,0.0
Inactive,IC50,,50.5,142546247.0,O60885,0.0
Inactive,IC50,,50.5,154593725.0,O60885,0.0
Unspecified,Ki,=,24.6,136224171.0,O60885,0.0
Unspecified,Ki,=,12.2,136226507.0,O60885,0.0
Unspecified,Ki,>,40.0,137643820.0,O60885,0.0
Unspecified,Kd,=,11.48,156612861.0,O60885,0.0
Unspecified,Ki,=,10.7,136174618.0,O60885,0.0
Inactive,IC50,,50.5,164514065.0,O60885,0.0
Unspecified,IC50,>,31.622801,166631544.0,O60885,0.0
Unspecified,IC50,=,19.9526,162422438.0,O60885,0.0
Unspecified,Ki,=,18.34,163304009.0,O60885,0.0
Unspecified,IC50,>,50.118698,115611029.0,O60885,0.0
Unspecified,IC50,=,19.9526,45882522.0,O60885,0.0
Unspecified,IC50,=,125.892998,10631053.0,O60885,0.0
Unspecified,IC50,=,25.1189,33323919.0,O60885,0.0
Unspecified,IC50,>,50.118698,121476448.0,O60885,0.0
Unspecified,IC50,>,50.118698,137635251.0,O60885,0.0
Unspecified,IC50,=,15.8489,137654127.0,O60885,0.0
Unspecified,IC50,>,50.118698,137661043.0,O60885,0.0
Unspecified,IC50,>,50.118698,113222223.0,O60885,0.0
Unspecified,IC50,>,50.118698,115579930.0,O60885,0.0
Unspecified,IC50,>,120.0,121237856.0,O60885,0.0
Unspecified,IC50,=,18.4,137640929.0,O60885,0.0
Unspecified,IC50,=,13.2,137649906.0,O60885,0.0
Unspecified,IC50,=,18.5,137644823.0,O60885,0.0
Unspecified,IC50,>,120.0,137653154.0,O60885,0.0
Unspecified,IC50,=,13.26,56697168.0,O60885,0.0
Unspecified,IC50,=,14.0,118080263.0,O60885,0.0
Unspecified,IC50,>,50.0,118079664.0,O60885,0.0
Unspecified,IC50,>,20.0,127051477.0,O60885,0.0
Unspecified,IC50,=,80.0,572983.0,O60885,0.0
Unspecified,IC50,>,20.0,127053005.0,O60885,0.0
Unspecified,IC50,=,220.0,19868.0,O60885,0.0
Inactive,IC50,,50.5,138479457.0,O60885,0.0
Unspecified,IC50,>,50.0,118079985.0,O60885,0.0
Unspecified,IC50,=,43.0,118078912.0,O60885,0.0
Unspecified,IC50,=,18.719999,975948.0,O60885,0.0
Unspecified,IC50,=,39.040001,49766616.0,O60885,0.0
Unspecified,IC50,=,50.919998,3964313.0,O60885,0.0
Unspecified,IC50,=,10.98,2874948.0,O60885,0.0
Unspecified,IC50,=,10.94,3721448.0,O60885,0.0
Unspecified,IC50,=,21.27,16654419.0,O60885,0.0
Unspecified,IC50,=,50.75,1220046.0,O60885,0.0
Unspecified,IC50,>,20.0,145957310.0,O60885,0.0
Unspecified,IC50,=,43.0,2728636.0,O60885,0.0
Unspecified,IC50,>,20.0,127048317.0,O60885,0.0
Unspecified,IC50,>,20.0,127053006.0,O60885,0.0
Unspecified,IC50,>,80.0,137657620.0,O60885,0.0
Unspecified,IC50,=,16.799999,137647775.0,O60885,0.0
Inactive,IC50,,50.5,154593710.0,O60885,0.0
Inactive,IC50,,50.5,138479210.0,O60885,0.0
Inactive,IC50,,50.5,138479223.0,O60885,0.0
Unspecified,IC50,>,20.0,141736359.0,O60885,0.0
Unspecified,IC50,>,20.0,145954441.0,O60885,0.0
Unspecified,IC50,>,20.0,141736367.0,O60885,0.0
Inactive,IC50,,50.5,154593799.0,O60885,0.0
Inactive,IC50,,50.5,154593663.0,O60885,0.0
Inactive,IC50,,50.5,151559990.0,O60885,0.0
Inactive,IC50,,50.5,138479209.0,O60885,0.0
Inactive,IC50,,50.5,154593765.0,O60885,0.0
Inactive,IC50,,50.5,138479575.0,O60885,0.0
Inactive,IC50,,50.5,147734000.0,O60885,0.0
Inactive,IC50,,50.5,154593643.0,O60885,0.0
Inactive,IC50,,50.5,154593707.0,O60885,0.0
Inactive,IC50,,50.5,154593625.0,O60885,0.0
Inactive,IC50,,50.5,154593780.0,O60885,0.0
Inactive,IC50,,50.5,154593621.0,O60885,0.0
Inactive,IC50,,50.5,138479453.0,O60885,0.0
Inactive,IC50,,50.5,154593775.0,O60885,0.0
Inactive,IC50,,50.5,138479593.0,O60885,0.0
Inactive,IC50,,50.5,154593721.0,O60885,0.0
Inactive,IC50,,50.5,154593677.0,O60885,0.0
Inactive,IC50,,50.5,148841096.0,O60885,0.0
Unspecified,IC50,=,31.421,127049278.0,O60885,0.0
Inactive,IC50,,50.5,138479307.0,O60885,0.0
Inactive,IC50,,50.5,154593602.0,O60885,0.0
Inactive,IC50,,50.5,154593635.0,O60885,0.0
Inactive,IC50,,50.5,152919017.0,O60885,0.0
Inactive,IC50,,50.5,138479227.0,O60885,0.0
Inactive,IC50,,50.5,147802875.0,O60885,0.0
Unspecified,IC50,=,61.917,127048256.0,O60885,0.0
Inactive,IC50,,50.5,147742101.0,O60885,0.0
Unspecified,IC50,=,43.998001,127048257.0,O60885,0.0
Unspecified,IC50,>,100.0,127051087.0,O60885,0.0
Unspecified,IC50,=,47.359001,127051726.0,O60885,0.0
Inactive,IC50,,50.5,147714768.0,O60885,0.0
Inactive,IC50,,50.5,138479701.0,O60885,0.0
Inactive,IC50,,50.5,138479183.0,O60885,0.0
Inactive,IC50,,50.5,138479563.0,O60885,0.0
Inactive,IC50,,50.5,138479707.0,O60885,0.0
Inactive,IC50,,50.5,154593702.0,O60885,0.0
Inactive,IC50,,50.5,147083563.0,O60885,0.0
Inactive,IC50,,50.5,164514163.0,O60885,0.0
Unspecified,IC50,=,19.165001,127049281.0,O60885,0.0
Inactive,IC50,,50.5,152922941.0,O60885,0.0
Inactive,IC50,,50.5,138472532.0,O60885,0.0
Inactive,IC50,,50.5,138472621.0,O60885,0.0
Inactive,IC50,,50.5,138472542.0,O60885,0.0
Inactive,IC50,,50.5,148619107.0,O60885,0.0
Inactive,IC50,,50.5,138479407.0,O60885,0.0
Inactive,IC50,,50.5,138479244.0,O60885,0.0
Unspecified,IC50,=,32.431999,119098889.0,O60885,0.0
Unspecified,IC50,=,81.300003,127050492.0,O60885,0.0
Inactive,IC50,,50.5,154593607.0,O60885,0.0
Inactive,IC50,,50.5,154593626.0,O60885,0.0
Inactive,IC50,,50.5,151894347.0,O60885,0.0
Inactive,IC50,,50.5,152909716.0,O60885,0.0
Inactive,IC50,,50.5,149485676.0,O60885,0.0
Inactive,IC50,,50.5,138472436.0,O60885,0.0
Inactive,IC50,,50.5,152950426.0,O60885,0.0
Inactive,IC50,,50.5,138479118.0,O60885,0.0
Inactive,IC50,,50.5,164514144.0,O60885,0.0
Inactive,IC50,,50.5,164514143.0,O60885,0.0
Inactive,IC50,,50.5,164514127.0,O60885,0.0
Inactive,IC50,,50.5,164514113.0,O60885,0.0
Inactive,IC50,,50.5,164514095.0,O60885,0.0
Inactive,IC50,,50.5,164514073.0,O60885,0.0
Inactive,IC50,,50.5,164514071.0,O60885,0.0
Inactive,IC50,,50.5,138479179.0,O60885,0.0
Inactive,IC50,,50.5,138479417.0,O60885,0.0
Inactive,IC50,,50.5,138479671.0,O60885,0.0
Inactive,IC50,,50.5,138479288.0,O60885,0.0
Inactive,IC50,,50.5,138479681.0,O60885,0.0
Inactive,IC50,,50.5,138479380.0,O60885,0.0
Inactive,IC50,,50.5,138479384.0,O60885,0.0
Inactive,IC50,,50.5,142546218.0,O60885,0.0
Inactive,IC50,,50.5,164514159.0,O60885,0.0
Inactive,IC50,,50.5,142546234.0,O60885,0.0
Inactive,IC50,,50.5,154593800.0,O60885,0.0
Inactive,IC50,,50.5,152077328.0,O60885,0.0
Inactive,IC50,,50.5,150432785.0,O60885,0.0
Inactive,IC50,,50.5,154593689.0,O60885,0.0
Inactive,IC50,,50.5,154593693.0,O60885,0.0
Inactive,IC50,,50.5,154593672.0,O60885,0.0
Inactive,IC50,,50.5,149179583.0,O60885,0.0
Inactive,IC50,,50.5,142545683.0,O60885,0.0
Inactive,IC50,,50.5,138479402.0,O60885,0.0
Inactive,IC50,,50.5,138479368.0,O60885,0.0
Inactive,IC50,,50.5,149458785.0,O60885,0.0
Inactive,IC50,,50.5,154593768.0,O60885,0.0
Inactive,IC50,,50.5,138479321.0,O60885,0.0
Inactive,IC50,,50.5,149983973.0,O60885,0.0
Inactive,IC50,,50.5,148163960.0,O60885,0.0
Inactive,IC50,,50.5,154593781.0,O60885,0.0
Inactive,IC50,,50.5,138479166.0,O60885,0.0
Inactive,IC50,,50.5,138479668.0,O60885,0.0
Inactive,IC50,,50.5,138479415.0,O60885,0.0
Inactive,IC50,,50.5,138479168.0,O60885,0.0
Inactive,IC50,,50.5,138479669.0,O60885,0.0
Inactive,IC50,,50.5,138479426.0,O60885,0.0
Inactive,IC50,,50.5,138479424.0,O60885,0.0
Inactive,IC50,,50.5,142546183.0,O60885,0.0
Inactive,IC50,,50.5,154593719.0,O60885,0.0
Inactive,IC50,,50.5,148181020.0,O60885,0.0
Inactive,IC50,,50.5,154593645.0,O60885,0.0
Inactive,IC50,,50.5,146737485.0,O60885,0.0
Inactive,IC50,,50.5,138472659.0,O60885,0.0
Inactive,IC50,,50.5,154593634.0,O60885,0.0
Inactive,IC50,,50.5,147815283.0,O60885,0.0
Inactive,IC50,,50.5,138479320.0,O60885,0.0
Inactive,IC50,,50.5,138479211.0,O60885,0.0
Inactive,IC50,,50.5,153071624.0,O60885,0.0
Inactive,IC50,,50.5,154593801.0,O60885,0.0
Inactive,IC50,,50.5,138479438.0,O60885,0.0
Inactive,IC50,,50.5,138479289.0,O60885,0.0
Inactive,IC50,,50.5,138479551.0,O60885,0.0
Inactive,IC50,,50.5,138479234.0,O60885,0.0
Inactive,IC50,,50.5,154593712.0,O60885,0.0
Inactive,IC50,,50.5,164514156.0,O60885,0.0
Inactive,IC50,,50.5,164514142.0,O60885,0.0
Inactive,IC50,,50.5,164514140.0,O60885,0.0
Inactive,IC50,,50.5,138479148.0,O60885,0.0
Inactive,IC50,,50.5,138479591.0,O60885,0.0
Inactive,IC50,,50.5,148555749.0,O60885,0.0
Inactive,IC50,,25.0,139530487.0,O60885,0.0
Inactive,IC50,>,25.0,139530491.0,O60885,0.0
Inactive,IC50,>,25.0,139530294.0,O60885,0.0
Inactive,IC50,,13.786,139530381.0,O60885,0.0
Inactive,IC50,>,25.0,139530298.0,O60885,0.0
Inactive,IC50,,17.862,139530511.0,O60885,0.0
Inactive,IC50,>,25.0,139530407.0,O60885,0.0
Inactive,IC50,>,25.0,139530320.0,O60885,0.0
Inactive,IC50,>,25.0,153436813.0,O60885,0.0
Inactive,IC50,>,25.0,139530506.0,O60885,0.0
Inactive,IC50,>,25.0,139530356.0,O60885,0.0
Inactive,IC50,>,25.0,139530336.0,O60885,0.0
Inactive,IC50,,13.379,139530424.0,O60885,0.0
Inactive,IC50,>,25.0,139530426.0,O60885,0.0
Inactive,IC50,,50.5,149004070.0,O60885,0.0
Inactive,IC50,,50.5,154593674.0,O60885,0.0
Inactive,IC50,,18.997,139530452.0,O60885,0.0
Inactive,IC50,,23.575001,139530338.0,O60885,0.0
Inactive,IC50,>,25.0,139530388.0,O60885,0.0
Inactive,IC50,>,25.0,139530348.0,O60885,0.0
Inactive,IC50,,12.111,139530498.0,O60885,0.0
Inactive,IC50,,11.322,139543486.0,O60885,0.0
Inactive,IC50,>,25.0,139530483.0,O60885,0.0
Inactive,IC50,,13.903,139537554.0,O60885,0.0
Inactive,IC50,,17.139,139530517.0,O60885,0.0
Inactive,IC50,>,25.0,139530402.0,O60885,0.0
Inactive,IC50,,10.171,139530369.0,O60885,0.0
Inactive,IC50,,11.188,139543422.0,O60885,0.0
Inactive,IC50,>,25.0,139543437.0,O60885,0.0
Inactive,IC50,>,25.0,139530386.0,O60885,0.0
Inactive,IC50,,22.766001,139530323.0,O60885,0.0
Inactive,IC50,>,25.0,139530475.0,O60885,0.0
Inactive,IC50,,50.5,164514110.0,O60885,0.0
Inactive,IC50,>,25.0,139530417.0,O60885,0.0
Inactive,IC50,,11.187,139530340.0,O60885,0.0
Inactive,IC50,,50.5,149703093.0,O60885,0.0
Inactive,IC50,,50.5,154593774.0,O60885,0.0
Inactive,IC50,,50.5,138479442.0,O60885,0.0
Inactive,IC50,,50.5,138479569.0,O60885,0.0
Inactive,IC50,,50.5,138479592.0,O60885,0.0
Inactive,IC50,>,25.0,139530536.0,O60885,0.0
Inactive,IC50,,50.5,164514157.0,O60885,0.0
Inactive,IC50,,50.5,164514148.0,O60885,0.0
Inactive,IC50,,50.5,164514141.0,O60885,0.0
Inactive,IC50,,50.5,164514125.0,O60885,0.0
Inactive,IC50,,50.5,164514123.0,O60885,0.0
Inactive,IC50,,50.5,164514116.0,O60885,0.0
Inactive,IC50,,50.5,138472671.0,O60885,0.0
Inactive,IC50,,50.5,138479430.0,O60885,0.0
Inactive,IC50,,50.5,138479290.0,O60885,0.0
Inactive,IC50,,50.5,138479682.0,O60885,0.0
Inactive,IC50,,50.5,138472456.0,O60885,0.0
Inactive,IC50,,50.5,154593604.0,O60885,0.0
Inactive,IC50,,50.5,147872423.0,O60885,0.0
Inactive,IC50,,50.5,164514161.0,O60885,0.0
Inactive,IC50,,50.5,154593641.0,O60885,0.0
Inactive,IC50,,50.5,146735830.0,O60885,0.0
Inactive,IC50,,50.5,149645458.0,O60885,0.0
Inactive,IC50,,50.5,147587306.0,O60885,0.0
Inactive,IC50,,50.5,150980494.0,O60885,0.0
Inactive,IC50,,50.5,138479421.0,O60885,0.0
Inactive,IC50,,50.5,164514114.0,O60885,0.0
Inactive,IC50,,50.5,164514098.0,O60885,0.0
Inactive,IC50,,50.5,164514090.0,O60885,0.0
Inactive,IC50,,50.5,138472315.0,O60885,0.0
Inactive,IC50,,50.5,164514083.0,O60885,0.0
Inactive,IC50,,50.5,164514069.0,O60885,0.0
Inactive,IC50,,50.5,138479663.0,O60885,0.0
Inactive,IC50,,50.5,138479153.0,O60885,0.0
Inactive,IC50,,50.5,138479176.0,O60885,0.0
Inactive,IC50,,50.5,142546327.0,O60885,0.0
Inactive,IC50,,50.5,138472666.0,O60885,0.0
Inactive,IC50,,50.5,138479274.0,O60885,0.0
Inactive,IC50,,50.5,138472716.0,O60885,0.0
Inactive,IC50,,50.5,147131440.0,O60885,0.0
Inactive,IC50,,50.5,138472475.0,O60885,0.0
Inactive,IC50,,50.5,146685838.0,O60885,0.0
Inactive,IC50,,50.5,138479398.0,O60885,0.0
Unspecified,IC50,>,50.118698,12216888.0,O60885,0.0
Unspecified,IC50,=,15.8489,165430662.0,O60885,0.0
Unspecified,IC50,=,19.9526,164627997.0,O60885,0.0
Inactive,IC50,,50.5,138479295.0,O60885,0.0
Inactive,IC50,,50.5,138479206.0,O60885,0.0
Unspecified,IC50,>,50.118698,131988809.0,O60885,0.0
Inactive,IC50,,50.5,154593755.0,O60885,0.0
Inactive,IC50,,50.5,164514092.0,O60885,0.0
Inactive,IC50,,50.5,138472537.0,O60885,0.0
Unspecified,IC50,=,25.1189,164623776.0,O60885,0.0
Unspecified,IC50,=,100.0,47449090.0,O60885,0.0
Inactive,IC50,,13.471,139530308.0,O60885,0.0
Inactive,IC50,,17.129,139530446.0,O60885,0.0
Inactive,IC50,,11.884,139530527.0,O60885,0.0
Unspecified,IC50,=,25.1189,126675333.0,O60885,0.0
Inactive,IC50,,50.5,164514111.0,O60885,0.0
Inactive,IC50,,50.5,138472468.0,O60885,0.0
Inactive,IC50,,50.5,164514085.0,O60885,0.0
Inactive,IC50,,50.5,154593656.0,O60885,0.0
Inactive,IC50,,50.5,153070535.0,O60885,0.0
Inactive,IC50,,50.5,142545989.0,O60885,0.0
Inactive,IC50,,50.5,138472471.0,O60885,0.0
Inactive,IC50,,50.5,138479533.0,O60885,0.0
Inactive,IC50,,50.5,138479677.0,O60885,0.0
Inactive,IC50,,50.5,154593649.0,O60885,0.0
Inactive,IC50,,50.5,164514149.0,O60885,0.0
Inactive,IC50,,50.5,164514122.0,O60885,0.0
Inactive,IC50,,50.5,164514115.0,O60885,0.0
Unspecified,IC50,=,10.4,172463887.0,O60885,0.0
Unspecified,IC50,=,23.0,172454203.0,O60885,0.0
Unspecified,IC50,=,10.3,170649824.0,O60885,0.0
Unspecified,IC50,=,10.2,170649748.0,O60885,0.0
Unspecified,IC50,=,10.2,170649817.0,O60885,0.0
Unspecified,IC50,=,12.3,170649779.0,O60885,0.0
Unspecified,IC50,=,50.700001,71664045.0,O60885,0.0
Unspecified,IC50,=,51.0,14774292.0,O60885,0.0
Inactive,IC50,,50.5,147447530.0,O60885,0.0
Inactive,IC50,,50.5,164514112.0,O60885,0.0
Unspecified,IC50,>,20.0,145967100.0,O60885,0.0
Unspecified,IC50,>,20.0,145974181.0,O60885,0.0
Unspecified,IC50,>,50.118698,145965751.0,O60885,0.0
Unspecified,IC50,=,39.810699,145976415.0,O60885,0.0
Unspecified,IC50,=,12.5892,145967243.0,O60885,0.0
Unspecified,IC50,=,18.719999,145950404.0,O60885,0.0
Unspecified,IC50,=,32.23,137322665.0,O60885,0.0
Unspecified,IC50,>,50.118698,145966845.0,O60885,0.0
Unspecified,IC50,=,35.0,164628030.0,O60885,0.0
Unspecified,IC50,=,71.0,164618738.0,O60885,0.0
Unspecified,IC50,=,31.0,162640908.0,O60885,0.0
Unspecified,IC50,=,34.0,129900111.0,O60885,0.0
Unspecified,IC50,>,20.0,139382567.0,O60885,0.0
Unspecified,IC50,=,13.0,132186767.0,O60885,0.0
Unspecified,IC50,>,20.0,132186470.0,O60885,0.0
Unspecified,IC50,=,125.892998,251290.0,O60885,0.0
Unspecified,IC50,>,20.0,132169466.0,O60885,0.0
Unspecified,IC50,>,20.0,132186706.0,O60885,0.0
Unspecified,IC50,=,12.0,132168907.0,O60885,0.0
Unspecified,IC50,=,11.0,132186773.0,O60885,0.0
Unspecified,IC50,>,20.0,145973334.0,O60885,0.0
Unspecified,IC50,=,11.0,137250528.0,O60885,0.0
Unspecified,IC50,=,7000.0,76318560.0,O60885,0.0
Unspecified,IC50,=,280000.0,679.0,O60885,0.0
Unspecified,IC50,=,22.700001,155526228.0,O60885,0.0
Unspecified,IC50,>,20.0,145957453.0,O60885,0.0
Unspecified,IC50,>,50.118698,164627250.0,O60885,0.0
Unspecified,IC50,=,11.4,155524196.0,O60885,0.0
Unspecified,IC50,=,12.5892,164628998.0,O60885,0.0
Unspecified,IC50,>,50.118698,145977417.0,O60885,0.0
Unspecified,IC50,=,19.9526,123814574.0,O60885,0.0
Unspecified,IC50,=,31.622801,145972969.0,O60885,0.0
Unspecified,IC50,=,12.5892,164623012.0,O60885,0.0
Unspecified,IC50,>,19.9526,164620863.0,O60885,0.0
Unspecified,IC50,>,50.118698,145965211.0,O60885,0.0
Unspecified,IC50,=,19.9526,4908238.0,O60885,0.0
Unspecified,IC50,=,18.799999,124098192.0,O60885,0.0
Unspecified,IC50,=,23.059999,145953072.0,O60885,0.0
Unspecified,IC50,=,10.98,52106219.0,O60885,0.0
Unspecified,IC50,>,100.0,155352337.0,O60885,0.0
Unspecified,IC50,=,12.9,155352365.0,O60885,0.0
Unspecified,Ki,=,10.641,155521295.0,O60885,0.0
Unspecified,IC50,>,50.0,137410587.0,O60885,0.0
Unspecified,IC50,=,11.22,146589317.0,O60885,0.0
Unspecified,IC50,>,50.0,142517920.0,O60885,0.0
Unspecified,IC50,>,50.0,137410586.0,O60885,0.0
Unspecified,IC50,=,39.810699,145977402.0,O60885,0.0
Unspecified,IC50,=,25.1189,145966639.0,O60885,0.0
Unspecified,IC50,=,23.299999,155352340.0,O60885,0.0
Unspecified,IC50,=,13.3,155352353.0,O60885,0.0
Unspecified,IC50,>,100.0,166634758.0,O60885,0.0
Unspecified,IC50,=,10.9,166634957.0,O60885,0.0
Unspecified,IC50,=,13.0,155352406.0,O60885,0.0
Unspecified,IC50,=,13.5,155352332.0,O60885,0.0
Unspecified,IC50,=,22.5,166634381.0,O60885,0.0
Unspecified,IC50,>,50.0,146588960.0,O60885,0.0
Unspecified,IC50,>,50.0,146524813.0,O60885,0.0
Unspecified,IC50,=,22.639999,164613797.0,O60885,0.0
Unspecified,IC50,>,50.0,164618850.0,O60885,0.0
Unspecified,IC50,>,50.0,164616116.0,O60885,0.0
Unspecified,IC50,=,15.53,1244585.0,O60885,0.0
Unspecified,IC50,>,50.118698,22433053.0,O60885,0.0
Unspecified,IC50,>,50.118698,46249116.0,O60885,0.0
Unspecified,IC50,>,50.118698,15990226.0,O60885,0.0
Unspecified,IC50,>,50.118698,46249107.0,O60885,0.0
Unspecified,IC50,>,50.118698,24789797.0,O60885,0.0
Unspecified,IC50,>,50.118698,15990296.0,O60885,0.0
Unspecified,IC50,>,50.118698,118721304.0,O60885,0.0
Unspecified,IC50,=,79.4328,1091852.0,O60885,0.0
Unspecified,IC50,>,50.118698,24790912.0,O60885,0.0
Unspecified,IC50,>,50.118698,29180108.0,O60885,0.0
Unspecified,IC50,>,50.118698,155521851.0,O60885,0.0
Unspecified,IC50,=,39.810699,155546089.0,O60885,0.0
Unspecified,IC50,>,50.118698,155529510.0,O60885,0.0
Unspecified,IC50,>,50.118698,155517968.0,O60885,0.0
Unspecified,IC50,=,39.810699,155551946.0,O60885,0.0
